,x,y,likelihood,row,col,tile,action
265,372.2507629394531,170.63275146484375,0.9999996423721312,3,1,8.0,DOWN
266,374.4081115722656,168.55615234375,0.9999997615814208,3,1,8.0,
267,376.3381042480469,167.08688354492188,0.9999998807907104,3,1,8.0,
268,378.0132751464844,164.27218627929688,1.0,3,1,8.0,
269,379.3091125488281,162.61668395996094,1.0,3,1,8.0,
270,381.26312255859375,160.718017578125,0.9999997615814208,3,1,8.0,
271,383.6751708984375,159.08009338378906,0.9999994039535522,3,1,8.0,
272,386.4115295410156,158.9561004638672,0.9999972581863404,3,1,8.0,
273,390.7432861328125,154.4816131591797,0.9999974966049194,3,1,8.0,
274,392.4619140625,153.26910400390625,0.9999996423721312,3,1,8.0,
275,393.4839477539063,150.83436584472656,0.9999998807907104,3,1,8.0,
276,394.4795227050781,148.4311981201172,0.9999998211860656,3,1,8.0,
277,395.5490417480469,146.30772399902344,0.9999996423721312,3,1,8.0,
278,401.5356140136719,143.6754150390625,0.9999982118606568,3,1,8.0,
279,403.1564025878906,141.2987518310547,0.999998927116394,3,1,8.0,
280,405.0291748046875,138.74066162109375,0.9999985098838806,3,1,8.0,
281,407.837158203125,138.45965576171875,0.9999983310699464,3,1,8.0,
282,408.5132141113281,136.8964385986328,0.9999992847442628,3,1,8.0,
283,411.9378356933594,130.7354736328125,0.9999995827674866,3,1,8.0,
284,412.4778442382813,129.91348266601562,0.9999994039535522,3,1,8.0,
285,416.66845703125,127.38579559326172,0.9999990463256836,3,1,8.0,
286,419.968505859375,126.28224182128906,0.9999985098838806,3,1,8.0,
287,422.6244201660156,123.99861145019533,0.9999987483024596,3,1,8.0,
288,425.134765625,120.74463653564452,0.9999984502792358,3,1,8.0,
289,427.4044189453125,119.05585479736328,0.9999995231628418,3,1,8.0,
290,428.6793212890625,117.95556640625,0.999998927116394,3,1,8.0,
291,432.1658630371094,116.62606811523438,0.9999986886978148,3,0,3.0,LEFT
292,434.3952026367188,116.47083282470705,0.9999991655349731,3,0,3.0,
293,438.0935668945313,116.74571228027344,0.9999983310699464,3,1,8.0,RIGHT
294,440.975341796875,115.3838119506836,0.9999964237213136,3,0,3.0,LEFT
295,444.7066345214844,114.40937042236328,0.9999912977218628,3,0,3.0,
296,446.8170776367188,112.40030670166016,0.9999910593032836,3,0,3.0,
297,450.3083190917969,112.75794219970705,0.999998927116394,3,0,3.0,
298,454.7093811035156,110.89952087402344,0.9999954104423524,3,0,3.0,
299,454.3755493164063,108.9849624633789,0.9999886751174928,3,0,3.0,
300,455.3221740722656,107.901611328125,0.9999920129776,3,0,3.0,
301,455.92626953125,106.37039184570312,0.999995231628418,3,0,3.0,
302,456.2507934570313,105.18026733398438,0.9999904036521912,3,0,3.0,
303,457.6277770996094,107.21115112304688,0.9999900460243224,3,0,3.0,
304,463.0718383789063,107.55004119873048,0.9999473094940186,4,0,4.0,DOWN
305,464.7438354492188,108.30648040771484,0.9999661445617676,4,0,4.0,
306,466.0431518554688,109.05499267578124,0.999996781349182,4,0,4.0,
307,467.6672058105469,109.27405548095705,0.99999737739563,4,0,4.0,
308,470.9221801757813,108.17019653320312,0.9999606609344482,4,0,4.0,
309,471.6951904296875,109.04581451416016,0.999962329864502,4,0,4.0,
310,471.5060119628906,108.23870849609376,0.999985933303833,4,0,4.0,
311,472.91204833984375,105.65048217773438,0.99998277425766,4,0,4.0,
312,474.5466613769531,102.6432647705078,0.9999773502349854,4,0,4.0,
313,478.0303955078125,104.01563262939452,0.9999880194664,4,0,4.0,
314,479.3301086425781,103.8220672607422,0.9999921917915344,4,0,4.0,
315,481.2587585449219,103.20641326904295,0.9999819397926332,4,0,4.0,
316,482.42083740234375,102.97482299804688,0.9999514818191528,4,0,4.0,
317,482.4351196289063,102.86344909667967,0.9999455213546752,4,0,4.0,
318,483.5527038574219,101.56088256835938,0.999994158744812,4,0,4.0,
319,483.1497497558594,101.3022918701172,0.9999927878379822,4,0,4.0,
320,484.4142150878906,100.2705078125,0.9999901056289672,4,0,4.0,
321,485.7701110839844,99.610595703125,0.9999879598617554,4,0,4.0,
322,486.8115539550781,99.41455841064452,0.9999825954437256,4,0,4.0,
323,488.6973876953125,99.03057098388672,0.9999758005142212,4,0,4.0,
324,488.9142150878906,98.87914276123048,0.9999684691429138,4,0,4.0,
325,489.4610595703125,98.4652099609375,0.999954104423523,4,0,4.0,
326,489.6119384765625,98.38443756103516,0.9999573230743408,4,0,4.0,
327,489.7310485839844,98.24957275390624,0.9999566078186036,4,0,4.0,
328,489.8782043457031,98.28556060791016,0.9999535083770752,4,0,4.0,
329,489.69476318359375,98.38898468017578,0.9999516010284424,4,0,4.0,
330,489.0561828613281,98.91839599609376,0.9999736547470092,4,0,4.0,
331,487.14068603515625,99.37698364257812,0.9999679923057556,4,0,4.0,
332,485.33935546875,99.16516876220705,0.99999737739563,4,0,4.0,
333,479.0526428222656,97.88744354248048,0.9999979138374328,4,0,4.0,
334,475.9377136230469,96.53961944580078,0.9999959468841552,4,0,4.0,
335,474.3914794921875,95.58905792236328,0.9999982118606568,4,0,4.0,
336,473.5104064941406,95.7495346069336,0.999998927116394,4,0,4.0,
337,473.4525451660156,94.61073303222656,0.9999988079071044,4,0,4.0,
338,471.7970886230469,92.25161743164062,0.9999808073043824,4,0,4.0,
339,471.1806640625,91.83135986328124,0.9999817609786988,4,0,4.0,
340,471.1595153808594,90.84510803222656,0.9999818205833436,4,0,4.0,
341,471.11273193359375,90.0522232055664,0.9999871850013732,4,0,4.0,
342,471.2998962402344,89.72521209716797,0.9999836683273317,4,0,4.0,
343,471.3362731933594,89.46138000488281,0.9999825358390808,4,0,4.0,
344,471.42083740234375,89.46623229980469,0.9999884366989136,4,0,4.0,
345,471.5758972167969,88.42880249023438,0.9999752044677734,4,0,4.0,
346,471.5521240234375,88.16638946533203,0.9999831914901732,4,0,4.0,
347,471.5995788574219,88.17507934570312,0.9999797940254213,4,0,4.0,
348,471.41357421875,87.63160705566406,0.999981701374054,4,0,4.0,
349,471.2791442871094,87.19583129882812,0.9999760389328004,4,0,4.0,
